YYY,20120901,09:09:00.336,ENTER,2.910,1000,0,2910,,0,6167901520449995321,,B,,,,299,
YYY,20120901,09:09:02.012,ENTER,2.900,1000,0,2900,,0,6167901520449995325,,B,,,,299,
YYY,20120901,09:12:48.173,ENTER,2.950,11798,0,34804.1,,0,,6167901520449995945,A,,,,,150
YYY,20120901,09:12:54.584,ENTER,2.950,219,0,646.05,,0,,6167901520449995949,A,,,,,150
YYY,20120901,09:16:14.533,ENTER,2.940,1650,0,4851,,0,,6167901520449996139,A,,,,,140
YYY,20120901,09:18:02.431,ENTER,2.940,1650,0,4851,,0,,6167901520449996299,A,,,,,140
YYY,20120901,09:19:21.641,DELETE,,,,,,0,6167901520449982355,,B,,,,154,
YYY,20120901,09:23:19.528,DELETE,,,,,,0,6167901520449995317,,B,,,,299,
YYY,20120901,09:23:22.809,ENTER,2.890,1000,0,2890,,0,6167901520449996643,,B,,,,299,
YYY,20120901,09:38:33.614,ENTER,2.920,238,0,694.96,,0,6167901520449998317,,B,,,,112,
YYY,20120901,09:41:23.801,AMEND,2.930,238,,697.34,,0,6167901520449998317,,B,09:38:33,2.920,238,112,
YYY,20120901,09:42:38.543,AMEND,2.890,661,,1910.29,,0,,6167901520449974495,A,08:21:19,2.890,684,,150
YYY,20120901,09:42:38.543,AMEND,2.900,653,,1893.7,,0,,6167901520449974497,A,08:21:19,2.900,846,,150
YYY,20120901,09:42:38.543,AMEND,2.900,684,,1983.6,,0,,6167901520449974496,A,08:21:19,2.890,451,,150
YYY,20120901,09:42:38.544,AMEND,2.900,618,,1792.2,,0,,6167901520449974498,A,08:21:19,2.890,584,,150
YYY,20120901,09:44:10.202,ENTER,2.840,3287,0,9335.08,,0,,6167901520449999231,A,,,,,203
YYY,20120901,09:45:26.052,AMEND,2.990,2,,5.98,,0,,6167901520449974495,A,08:21:19,2.890,661,,150
YYY,20120901,09:45:26.052,AMEND,2.990,2,,5.98,,0,,6167901520449974496,A,08:21:19,2.900,684,,150
YYY,20120901,09:45:26.052,AMEND,2.990,2,,5.98,,0,,6167901520449974497,A,08:21:19,2.900,653,,150
YYY,20120901,09:45:26.052,AMEND,2.990,2,,5.98,,0,,6167901520449974498,A,08:21:19,2.900,618,,150
YYY,20120901,09:45:38.664,AMEND,2.950,1161,,3424.95,,0,6167901520449974268,,B,08:21:14,2.870,2,150,
YYY,20120901,09:45:38.664,AMEND,2.950,387,,1141.65,,0,6167901520449974267,,B,08:21:14,2.870,2,150,
YYY,20120901,09:45:38.664,AMEND,2.960,715,,2116.4,,0,6167901520449974266,,B,08:21:14,2.870,2,150,
YYY,20120901,09:45:38.665,AMEND,2.950,638,,1882.1,,0,6167901520449974269,,B,08:21:14,2.870,2,150,
YYY,20120901,09:45:38.665,AMEND,2.990,2,,5.98,,0,,6167901520449974495,A,08:21:19,2.990,2,,150
YYY,20120901,09:45:38.665,AMEND,2.990,2,,5.98,,0,,6167901520449974496,A,08:21:19,2.990,2,,150
YYY,20120901,09:45:38.665,AMEND,2.990,2,,5.98,,0,,6167901520449974497,A,08:21:19,2.990,2,,150
YYY,20120901,09:45:38.665,AMEND,2.990,2,,5.98,,0,,6167901520449974498,A,08:21:19,2.990,2,,150
YYY,20120901,09:45:40.199,AMEND,2.840,3867,,10982.28,,0,,6167901520449999231,A,09:44:10,2.840,3287,,203
YYY,20120901,09:47:08.951,AMEND,2.950,781,,2303.95,,0,6167901520449974266,,B,08:21:14,2.960,715,150,
YYY,20120901,09:47:08.951,AMEND,2.960,1051,,3110.96,,0,6167901520449974267,,B,08:21:14,2.950,387,150,
YYY,20120901,09:47:08.951,AMEND,2.970,484,,1437.48,,0,6167901520449974268,,B,08:21:14,2.950,1161,150,
YYY,20120901,09:47:08.951,AMEND,2.970,695,,2064.15,,0,6167901520449974269,,B,08:21:14,2.950,638,150,
YYY,20120901,09:47:10.182,AMEND,2.840,3889,,11044.76,,0,,6167901520449999231,A,09:44:10,2.840,3867,,203
YYY,20120901,09:47:45.922,AMEND,2.970,1058,,3142.26,,0,6167901520449974266,,B,08:21:14,2.950,781,150,
YYY,20120901,09:47:45.923,AMEND,2.950,648,,1911.6,,0,6167901520449974268,,B,08:21:14,2.970,484,150,
YYY,20120901,09:47:45.923,AMEND,2.950,722,,2129.9,,0,6167901520449974267,,B,08:21:14,2.960,1051,150,
YYY,20120901,09:47:45.923,AMEND,2.960,829,,2453.84,,0,6167901520449974269,,B,08:21:14,2.970,695,150,
YYY,20120901,09:47:55.180,AMEND,2.840,3939,,11186.76,,0,,6167901520449999231,A,09:44:10,2.840,3889,,203
YYY,20120901,09:48:21.318,ENTER,2.950,6734,0,19865.3,,0,,6167901520450001306,A,,,,,140
YYY,20120901,09:48:55.172,AMEND,2.950,1138,,3357.1,,0,6167901520449974266,,B,08:21:14,2.970,1058,150,
YYY,20120901,09:48:55.173,AMEND,2.940,795,,2337.3,,0,6167901520449974269,,B,08:21:14,2.960,829,150,
YYY,20120901,09:48:55.173,AMEND,2.950,588,,1734.6,,0,6167901520449974268,,B,08:21:14,2.950,648,150,
YYY,20120901,09:48:55.173,AMEND,2.970,992,,2946.24,,0,6167901520449974267,,B,08:21:14,2.950,722,150,
YYY,20120901,09:49:10.179,AMEND,2.840,3990,,11331.6,,0,,6167901520449999231,A,09:44:10,2.840,3939,,203
YYY,20120901,09:49:21.158,ENTER,2.920,17000,0,49640,,0,6167901520450001735,,B,,,,233,
YYY,20120901,09:50:02.107,ENTER,2.910,2518,0,7327.38,,0,6167901520450001972,,B,,,,110,
YYY,20120901,09:50:03.895,ENTER,2.950,2518,0,7428.1,,0,,6167901520450002049,A,,,,,110
YYY,20120901,09:50:05.655,ENTER,2.920,2518,0,7352.56,,0,6167901520450002128,,B,,,,110,
YYY,20120901,09:50:07.382,ENTER,2.940,2518,0,7402.92,,0,,6167901520450002196,A,,,,,110
YYY,20120901,09:50:09.112,AMEND,2.950,916,,2702.2,,0,6167901520449974268,,B,08:21:14,2.950,588,150,
YYY,20120901,09:50:09.112,AMEND,2.960,1087,,3217.52,,0,6167901520449974267,,B,08:21:14,2.970,992,150,
YYY,20120901,09:50:09.112,AMEND,2.970,1360,,4039.2,,0,6167901520449974269,,B,08:21:14,2.940,795,150,
YYY,20120901,09:50:09.112,AMEND,2.970,1625,,4826.25,,0,6167901520449974266,,B,08:21:14,2.950,1138,150,
YYY,20120901,09:50:10.181,AMEND,2.840,4285,,12169.4,,0,,6167901520449999231,A,09:44:10,2.840,3990,,203
YYY,20120901,09:50:22.080,AMEND,2.950,1299,,3832.05,,0,6167901520449974268,,B,08:21:14,2.950,916,150,
YYY,20120901,09:50:22.080,AMEND,2.950,1504,,4436.8,,0,6167901520449974267,,B,08:21:14,2.960,1087,150,
YYY,20120901,09:50:22.080,AMEND,2.960,1813,,5366.48,,0,6167901520449974266,,B,08:21:14,2.970,1625,150,
YYY,20120901,09:50:22.080,AMEND,2.970,1023,,3038.31,,0,6167901520449974269,,B,08:21:14,2.970,1360,150,
YYY,20120901,09:50:25.179,AMEND,2.840,4415,,12538.6,,0,,6167901520449999231,A,09:44:10,2.840,4285,,203
YYY,20120901,09:50:28.824,AMEND,2.960,1867,,5526.32,,0,6167901520449974267,,B,08:21:14,2.950,1504,150,
YYY,20120901,09:50:28.824,AMEND,2.970,1970,,5850.9,,0,6167901520449974266,,B,08:21:14,2.960,1813,150,
YYY,20120901,09:50:28.825,AMEND,2.950,1180,,3481,,0,6167901520449974268,,B,08:21:14,2.950,1299,150,
YYY,20120901,09:50:28.825,AMEND,2.960,1055,,3122.8,,0,6167901520449974269,,B,08:21:14,2.970,1023,150,
YYY,20120901,09:50:30.383,ENTER,2.900,33,0,95.7,,0,6167901520450002998,,B,,,,299,
YYY,20120901,09:50:38.457,ENTER,2.790,2251,0,6280.29,,0,,6167901520450003161,A,,,,,210
YYY,20120901,09:50:40.177,AMEND,2.840,4502,,12785.68,,0,,6167901520449999231,A,09:44:10,2.840,4415,,203
YYY,20120901,09:50:43.013,AMEND,2.950,1522,,4489.9,,0,6167901520449974268,,B,08:21:14,2.950,1180,150,
YYY,20120901,09:50:43.013,AMEND,2.960,1629,,4821.84,,0,6167901520449974266,,B,08:21:14,2.970,1970,150,
YYY,20120901,09:50:43.013,AMEND,2.970,2519,,7481.43,,0,6167901520449974267,,B,08:21:14,2.960,1867,150,
YYY,20120901,09:50:43.014,AMEND,2.950,921,,2716.95,,0,6167901520449974269,,B,08:21:14,2.960,1055,150,
YYY,20120901,09:50:43.617,ENTER,2.790,51,0,142.29,,0,,6167901520450003257,A,,,,,210
YYY,20120901,09:50:49.224,AMEND,2.940,1693,,4977.42,,0,6167901520449974268,,B,08:21:14,2.950,1522,150,
YYY,20120901,09:50:49.224,AMEND,2.950,1482,,4371.9,,0,6167901520449974269,,B,08:21:14,2.950,921,150,
YYY,20120901,09:50:49.224,AMEND,2.950,1831,,5401.45,,0,6167901520449974267,,B,08:21:14,2.970,2519,150,
YYY,20120901,09:50:49.224,AMEND,2.960,2101,,6218.96,,0,6167901520449974266,,B,08:21:14,2.960,1629,150,
YYY,20120901,09:50:50.020,AMEND,2.790,103,,287.37,,0,,6167901520450003257,A,09:50:43,2.790,51,,210
YYY,20120901,09:50:55.179,AMEND,2.840,4709,,13373.56,,0,,6167901520449999231,A,09:44:10,2.840,4502,,203
YYY,20120901,09:51:16.215,ENTER,3.070,339,0,1040.73,,0,6167901520450003868,,B,,,,210,
YYY,20120901,09:51:16.622,AMEND,2.790,137,,382.23,,0,,6167901520450003257,A,09:50:43,2.790,103,,210
YYY,20120901,09:51:17.566,ENTER,3.510,1600,0,5616,,0,,6167901520450003893,A,,,,,150
YYY,20120901,09:51:25.179,AMEND,2.840,4776,,13563.84,,0,,6167901520449999231,A,09:44:10,2.840,4709,,203
YYY,20120901,09:51:38.079,DELETE,,,,,,0,6167505696264910152,,B,,,,140,
YYY,20120901,09:51:38.084,ENTER,2.860,10000,0,28600,,0,6167901520450004001,,B,,,,140,
YYY,20120901,09:52:00.444,AMEND,2.950,1673,,4935.35,,0,6167901520449974269,,B,08:21:14,2.950,1482,150,
